	long	lat	group
16878	81.05229187	45.17375183	2.1
16879	81.0548172	45.17454529	2.1
16880	81.06088257	45.17572021	2.1
16881	81.06573486	45.17592621	2.1
16882	81.0737381	45.17717743	2.1
16883	81.07618713	45.17888641	2.1
16884	81.0772934	45.18122101	2.1
16885	81.07925415	45.18496704	2.1
16886	81.08094788	45.18801498	2.1
16887	81.08423615	45.19135666	2.1
16888	81.08666992	45.19329071	2.1
16889	81.08943176	45.19523621	2.1
16890	81.09342957	45.19792175	2.1
16891	81.09780121	45.19993973	2.1
16892	81.1019516	45.20080185	2.1
16893	81.10748291	45.20057678	2.1
16894	81.11254883	45.2021637	2.1
16895	81.11652374	45.20507431	2.1
16896	81.11528778	45.20822906	2.1
16897	81.11333466	45.21226501	2.1
16898	81.11048126	45.2153511	2.1
16899	81.10890198	45.21802139	2.1
16900	81.10875702	45.22009659	2.1
16901	81.10969543	45.22162628	2.1
16902	81.11447906	45.22237396	2.1
16903	81.11724091	45.22212982	2.1
16904	81.12252045	45.22149277	2.1
16905	81.12725067	45.22063065	2.1
16906	81.13293457	45.21857834	2.1
16907	81.14138031	45.21458435	2.1
16908	81.14749908	45.21117783	2.1
16909	81.15354919	45.20868301	2.1
16910	81.1582489	45.20681763	2.1
16911	81.16309357	45.20701981	2.1
16912	81.16753387	45.20834732	2.1
16913	81.16934204	45.21002579	2.1
16914	81.16912079	45.21276474	2.1
16915	81.1683197	45.21456146	2.1
16916	81.16637421	45.21860123	2.1
16917	81.1657486	45.22223663	2.1
16918	81.16653442	45.22455597	2.1
16919	81.16963959	45.22628784	2.1
16920	81.17698669	45.22773743	2.1
16921	81.18273926	45.22888947	2.1
16922	81.19130707	45.23130417	2.1
16923	81.19709015	45.23200226	2.1
16924	81.20289612	45.23246765	2.1
16925	81.21185303	45.23421097	2.1
16926	81.21502686	45.23502731	2.1
16927	81.21784973	45.23628616	2.1
16928	81.21960449	45.23864746	2.1
16929	81.22005463	45.24118423	2.1
16930	81.22183228	45.24331665	2.1
16931	81.22518921	45.24597168	2.1
16932	81.22833252	45.24724579	2.1
16933	81.23194885	45.24670792	2.1
16934	81.23565674	45.24502563	2.1
16935	81.23907471	45.24287796	2.1
16936	81.24382782	45.24032593	2.1
16937	81.24756622	45.2381897	2.1
16938	81.25449371	45.23686981	2.1
16939	81.26199341	45.23648834	2.1
16940	81.26880646	45.23653793	2.1
16941	81.27487946	45.2376976	2.1
16942	81.28057861	45.23952866	2.1
16943	81.28781891	45.24234009	2.1
16944	81.29575348	45.24472046	2.1
16945	81.30233002	45.24773026	2.1
16946	81.31148529	45.25107574	2.1
16947	81.31774139	45.25407028	2.1
16948	81.32285309	45.2551918	2.1
16949	81.32887268	45.2570343	2.1
16950	81.33463287	45.25818253	2.1
16951	81.34046173	45.25841522	2.1
16952	81.3476181	45.25823975	2.1
16953	81.35417938	45.25735855	2.1
16954	81.35817719	45.25614548	2.1
16955	81.36477661	45.25480652	2.1
16956	81.37155914	45.25530243	2.1
16957	81.37569427	45.25638199	2.1
16958	81.38188171	45.26028824	2.1
16959	81.38404846	45.26174927	2.1
16960	81.38807678	45.26419449	2.1
16961	81.39142609	45.26707458	2.1
16962	81.39598083	45.27114487	2.1
16963	81.40019989	45.27542877	2.1
16964	81.40641022	45.27910614	2.1
16965	81.41243744	45.28094482	2.1
16966	81.41889954	45.28142929	2.1
16967	81.42517853	45.28007126	2.1
16968	81.43079376	45.27891922	2.1
16969	81.43388367	45.27674866	2.1
16970	81.43639374	45.27364349	2.1
16971	81.4376297	45.27025986	2.1
16972	81.44085693	45.26626587	2.1
16973	81.44400024	45.26341629	2.1
16974	81.448349	45.26175308	2.1
16975	81.4535675	45.26150131	2.1
16976	81.45903778	45.26216888	2.1
16977	81.46373749	45.26441193	2.1
16978	81.46941376	45.26669312	2.1
16979	81.47477722	45.26873016	2.1
16980	81.48201752	45.27175522	2.1
16981	81.48921967	45.27523804	2.1
16982	81.49428558	45.27703476	2.1
16983	81.49963379	45.27930069	2.1
16984	81.5025177	45.27986908	2.1
16985	81.50800323	45.28030777	2.1
16986	81.51377106	45.28144455	2.1
16987	81.51695251	45.28225327	2.1
16988	81.51973724	45.28419113	2.1
16989	81.52242279	45.28726959	2.1
16990	81.52450562	45.2898674	2.1
16991	81.52735138	45.29523468	2.1
16992	81.53063965	45.29902267	2.1
16993	81.53424835	45.30282211	2.1
16994	81.53979492	45.30692291	2.1
16995	81.54229736	45.30816269	2.1
16996	81.54642487	45.3094635	2.1
16997	81.55231476	45.30900192	2.1
16998	81.55659485	45.30825043	2.1
16999	81.56123352	45.30705261	2.1
17000	81.56665802	45.30840302	2.1
17001	81.56919098	45.30788422	2.1
17002	81.56962585	45.31217575	2.1
17003	81.57003784	45.31539536	2.1
17004	81.57021332	45.31745911	2.1
17005	81.57186127	45.32141495	2.1
17006	81.57344055	45.32650375	2.1
17007	81.57348633	45.33016968	2.1
17008	81.574646	45.33204269	2.1
17009	81.57678223	45.33395386	2.1
17010	81.58185577	45.33574677	2.1
17011	81.58596802	45.33727646	2.1
17012	81.59358215	45.33984756	2.1
17013	81.60187531	45.34199142	2.1
17014	81.60826111	45.34360504	2.1
17015	81.61367798	45.3451767	2.1
17016	81.61681366	45.34666824	2.1
17017	81.62181854	45.34937286	2.1
17018	81.62612915	45.35273743	2.1
17019	81.62978363	45.35607529	2.1
17020	81.6322937	45.35731506	2.1
17021	81.63771057	45.35889053	2.1
17022	81.64452362	45.3591423	2.1
17023	81.65408325	45.35743713	2.1
17024	81.66039276	45.35561371	2.1
17025	81.66599274	45.35467529	2.1
17026	81.66992188	45.35436249	2.1
17027	81.67384338	45.35404968	2.1
17028	81.67713165	45.35806274	2.1
17029	81.67821503	45.36107635	2.1
17030	81.68127441	45.36370468	2.1
17031	81.6849823	45.36635971	2.1
17032	81.68884277	45.3669548	2.1
17033	81.69338989	45.36712646	2.1
17034	81.69834137	45.36616135	2.1
17035	81.70129395	45.36581039	2.1
17036	81.70560455	45.36459732	2.1
17037	81.71054077	45.3638649	2.1
17038	81.71746826	45.3625145	2.1
17039	81.72387695	45.36389542	2.1
17040	81.72733307	45.36561966	2.1
17041	81.73132324	45.36896896	2.1
17042	81.73623657	45.37303543	2.1
17043	81.74001312	45.37477493	2.1
17044	81.74437714	45.37744904	2.1
17045	81.74653625	45.37913132	2.1
17046	81.74970245	45.38039017	2.1
17047	81.75455475	45.38079071	2.1
17048	81.75818634	45.3800087	2.1
17049	81.762146	45.37923431	2.1
17050	81.76570129	45.3795929	2.1
17051	81.76980591	45.38134384	2.1
17052	81.77159119	45.3836937	2.1
17053	81.77243805	45.38555527	2.1
17054	81.77359009	45.38765717	2.1
17055	81.7754364	45.38909531	2.1
17056	81.78050232	45.39110565	2.1
17057	81.78310394	45.39120102	2.1
17058	81.78739929	45.39021301	2.1
17059	81.79118347	45.38737488	2.1
17060	81.79296875	45.38515091	2.1
17061	81.7966156	45.37956238	2.1
17062	81.80117035	45.37491989	2.1
17063	81.80651855	45.36824799	2.1
17064	81.80973053	45.36424637	2.1
17065	81.81822968	45.35905838	2.1
17066	81.82124329	45.3577919	2.1
17067	81.82621002	45.35659409	2.1
17068	81.83520508	45.35348511	2.1
17069	81.84423828	45.34991455	2.1
17070	81.85196686	45.34629822	2.1
17071	81.85767365	45.34375381	2.1
17072	81.86573792	45.33992386	2.1
17073	81.87278748	45.33673859	2.1
17074	81.87989807	45.3326416	2.1
17075	81.88994598	45.32841873	2.1
17076	81.90033722	45.32374954	2.1
17077	81.90772247	45.32034683	2.1
17078	81.91577148	45.31673813	2.1
17079	81.92308044	45.31447601	2.1
17080	81.93138885	45.31179047	2.1
17081	81.94202423	45.3082695	2.1
17082	81.95045471	45.30375671	2.1
17083	81.95954132	45.29903793	2.1
17084	81.96735382	45.29404449	2.1
17085	81.97444916	45.28993988	2.1
17086	81.97889709	45.28666306	2.1
17087	81.98444366	45.28136444	2.1
17088	81.98834991	45.27646255	2.1
17089	81.99422455	45.27117538	2.1
17090	81.99972534	45.2665596	2.1
17091	82.00559998	45.26126862	2.1
17092	82.00848389	45.25701904	2.1
17093	82.01136017	45.25276947	2.1
17094	82.01326752	45.24848938	2.1
17095	82.01486969	45.24396896	2.1
17096	82.0177002	45.24040604	2.1
17097	82.02201843	45.23895264	2.1
17098	82.02552032	45.23998642	2.1
17099	82.02829742	45.24213791	2.1
17100	82.03170776	45.24454117	2.1
17101	82.03541565	45.24740982	2.1
17102	82.03823853	45.24887848	2.1
17103	82.04206085	45.24992371	2.1
17104	82.04689026	45.25054169	2.1
17105	82.05338287	45.25053406	2.1
17106	82.06087494	45.25009537	2.1
17107	82.07221222	45.25047684	2.1
17108	82.07964325	45.25095367	2.1
17109	82.0867691	45.25119019	2.1
17110	82.0911026	45.24950409	2.1
17111	82.09379578	45.24799347	2.1
17112	82.09565735	45.24439621	2.1
17113	82.09421539	45.24160004	2.1
17114	82.09081268	45.23897171	2.1
17115	82.0871048	45.23610687	2.1
17116	82.08591461	45.23446274	2.1
17117	82.0835495	45.23095322	2.1
17118	82.08210754	45.22816467	2.1
17119	82.08197784	45.22518539	2.1
17120	82.08345032	45.2224884	2.1
17121	82.08526611	45.21957397	2.1
17122	82.08744812	45.21598816	2.1
17123	82.08889008	45.21375275	2.1
17124	82.091362	45.21062851	2.1
17125	82.09541321	45.20824814	2.1
17126	82.10072327	45.20636749	2.1
17127	82.10657501	45.20610428	2.1
17128	82.11109161	45.20648193	2.1
17129	82.11590576	45.20732498	2.1
17130	82.11909485	45.20811844	2.1
17131	82.12253571	45.21006012	2.1
17132	82.12789154	45.21252823	2.1
17133	82.13578033	45.21598816	2.1
17134	82.14151764	45.21754837	2.1
17135	82.14950562	45.21941376	2.1
17136	82.15905762	45.22224045	2.1
17137	82.16481018	45.22357178	2.1
17138	82.17258453	45.22382355	2.1
17139	82.17870331	45.22447968	2.1
17140	82.18734741	45.22636414	2.1
17141	82.19306946	45.22814941	2.1
17142	82.19908905	45.23040009	2.1
17143	82.20610046	45.23245621	2.1
17144	82.21376801	45.23430634	2.1
17145	82.22176361	45.23616409	2.1
17146	82.22855377	45.23661041	2.1
17147	82.2363205	45.23685837	2.1
17148	82.24544525	45.23623657	2.1
17149	82.25292206	45.23601532	2.1
17150	82.25969696	45.23669052	2.1
17151	82.26764679	45.23922729	2.1
17152	82.27565002	45.24108124	2.1
17153	82.28717804	45.24350739	2.1
17154	82.28975677	45.24381638	2.1
17155	82.28973389	45.24388885	2.1
17156	82.29409027	45.24243927	2.1
17157	82.29777527	45.24265671	2.1
17158	82.30145264	45.24192047	2.1
17159	82.30697632	45.24081421	2.1
17160	82.31102753	45.24007797	2.1
17161	82.32353973	45.23934174	2.1
17162	82.32906342	45.23934174	2.1
17163	82.33200836	45.23897552	2.1
17164	82.34120941	45.23566055	2.1
17165	82.34967804	45.23418808	2.1
17166	82.35913086	45.23068619	2.1
17167	82.36857605	45.22784042	2.1
17168	82.3802948	45.22545242	2.1
17169	82.38939667	45.22226715	2.1
17170	82.39789581	45.2202034	2.1
17171	82.41114807	45.21652222	2.1
17172	82.42182159	45.21357727	2.1
17173	82.43139648	45.21099854	2.1
17174	82.44280243	45.20768738	2.1
17175	82.44759369	45.2062149	2.1
17176	82.45127106	45.20547867	2.1
17177	82.45495605	45.20437241	2.1
17178	82.46194458	45.20326996	2.1
17179	82.47372437	45.20142746	2.1
17180	82.4862442	45.20142746	2.1
17181	82.49213409	45.20106125	2.1
17182	82.50391388	45.20142746	2.1
17183	82.51531982	45.20179749	2.1
17184	82.52305603	45.20179749	2.1
17185	82.53115082	45.20253372	2.1
17186	82.53887939	45.20326996	2.1
17187	82.54808044	45.20437241	2.1
17188	82.55618286	45.20658112	2.1
17189	82.5650177	45.20842361	2.1
17190	82.56980133	45.20952606	2.1
17191	82.58283997	45.21700668	2.1
17192	82.58256531	45.21870422	2.1
17193	82.5819931	45.22167206	2.1
17194	82.58125305	45.22517776	2.1
17195	82.57978058	45.23106766	2.1
17196	82.57816315	45.23887253	2.1
17197	82.5769043	45.24729538	2.1
17198	82.57553864	45.25321198	2.1
17199	82.57417297	45.25912857	2.1
17200	82.57234955	45.26823044	2.1
17201	82.57053375	45.27323914	2.1
17202	82.56871033	45.27869797	2.1
17203	82.56734467	45.28188705	2.1
17204	82.56370544	45.29007721	2.1
17205	82.5591507	45.29872513	2.1
17206	82.55233002	45.31055832	2.1
17207	82.54595184	45.32102585	2.1
17208	82.54003906	45.33012772	2.1
17209	82.53684998	45.33331299	2.1
17210	82.52774811	45.34696579	2.1
17211	82.51546478	45.3624382	2.1
17212	82.50636292	45.37563705	2.1
17213	82.49634552	45.38792419	2.1
17214	82.48360443	45.40476608	2.1
17215	82.47470093	45.41633606	2.1
17216	82.45722198	45.43112946	2.1
17217	82.44377136	45.44322968	2.1
17218	82.40746307	45.46878052	2.1
17219	82.34022522	45.50912094	2.1
17220	82.32408905	45.51719284	2.1
17221	82.28663635	45.53504944	2.1
17222	82.27533722	45.54694366	2.1
17223	82.27478027	45.55173492	2.1
17224	82.27278137	45.56287766	2.1
17225	82.27047729	45.57355118	2.1
17226	82.27013397	45.57902908	2.1
17227	82.27028656	45.58703995	2.1
17228	82.26974487	45.59571075	2.1
17229	82.27030945	45.60235977	2.1
17230	82.27045441	45.61037064	2.1
17231	82.2720871	45.61568069	2.1
17232	82.27184296	45.62481689	2.1
17233	82.27351379	45.62944412	2.1
17234	82.27445984	45.63519287	2.1
17235	82.27587891	45.63866425	2.1
17236	82.27720642	45.64350891	2.1
17237	82.27819824	45.64857101	2.1
17238	82.27651978	45.65446472	2.1
17239	82.27519989	45.65991211	2.1
17240	82.2753067	45.66334534	2.1
17241	82.27658844	45.66910172	2.1
17242	82.27655792	45.67481613	2.1
17243	82.27916718	45.68015671	2.1
17244	82.28364563	45.6869278	2.1
17245	82.28394318	45.6879921	2.1
17246	82.28549194	45.68896484	2.1
17247	82.28656769	45.68960571	2.1
17248	82.29838562	45.694561	2.1
17249	82.30068207	45.69523239	2.1
17250	82.32071686	45.70425797	2.1
17251	82.32236481	45.70516205	2.1
17252	82.32368469	45.70629883	2.1
17253	82.33028412	45.71128845	2.1
17254	82.33127594	45.71242523	2.1
17255	82.33227539	45.71379089	2.1
17256	82.33563995	45.72108459	2.1
17257	82.33599854	45.72336578	2.1
17258	82.33583832	45.73640442	2.1
17259	82.33620453	45.73914337	2.1
17260	82.33622742	45.74074554	2.1
17261	82.33539581	45.75194931	2.1
17262	82.33509064	45.75400925	2.1
17263	82.33542633	45.75492477	2.1
17264	82.3338089	45.76293945	2.1
17265	82.33444977	45.76488113	2.1
17266	82.33712769	45.76930618	2.1
17267	82.3393631	45.77554703	2.1
17268	82.34111786	45.78429031	2.1
17269	82.341362	45.7909317	2.1
17270	82.34238434	45.80102158	2.1
17271	82.34183502	45.80992508	2.1
17272	82.3418808	45.81975555	2.1
17273	82.34078979	45.82681274	2.1
17274	82.33943176	45.83294678	2.1
17275	82.33947754	45.84277725	2.1
17276	82.33706665	45.85002136	2.1
17277	82.33573151	45.85569382	2.1
17278	82.33489227	45.85864258	2.1
17279	82.33120728	45.8651619	2.1
17280	82.32884979	45.87149048	2.1
17281	82.32855225	45.87628555	2.1
17282	82.33020782	45.88136292	2.1
17283	82.33196259	45.88484955	2.1
17284	82.33597565	45.88886261	2.1
17285	82.33906555	45.89741516	2.1
17286	82.34157562	45.90457916	2.1
17287	82.34236145	45.9078064	2.1
17288	82.34316254	45.91080475	2.1
17289	82.34365082	45.91356277	2.1
17290	82.34426117	45.91952896	2.1
17291	82.34382629	45.92660141	2.1
17292	82.34246826	45.93273544	2.1
17293	82.34220886	45.93684006	2.1
17294	82.34371185	45.93917465	2.1
17295	82.34520721	45.94150543	2.1
17296	82.34633636	45.94451141	2.1
17297	82.35211945	45.94674683	2.1
17298	82.35947418	45.94994354	2.1
17299	82.36560059	45.95196152	2.1
17300	82.37501526	45.95384598	2.1
17301	82.38339233	45.95661163	2.1
17302	82.39247894	45.95849228	2.1
17303	82.3944931	45.95880508	2.1
17304	82.40080261	45.95980072	2.1
17305	82.4052124	45.96014023	2.1
17306	82.41164398	45.96063995	2.1
17307	82.41493225	45.96107483	2.1
17308	82.41625214	45.96129227	2.1
17309	82.42162323	45.96083832	2.1
17310	82.42804718	45.96029663	2.1
17311	82.43169403	45.96255493	2.1
17312	82.43209076	45.96345901	2.1
17313	82.43395996	45.96778488	2.1
17314	82.43583679	45.97210312	2.1
17315	82.43771362	45.97642136	2.1
17316	82.43959045	45.98074341	2.1
17317	82.44146729	45.98506165	2.1
17318	82.44334412	45.9893837	2.1
17319	82.44522095	45.99370193	2.1
17320	82.44709778	45.99802017	2.1
17321	82.44897461	46.00234604	2.1
17322	82.45085144	46.00666428	2.1
17323	82.45272827	46.0109787	2.1
17324	82.4546051	46.01530457	2.1
17325	82.45648193	46.01961899	2.1
17326	82.45836639	46.02393723	2.1
17327	82.46024323	46.02825928	2.1
17328	82.46212006	46.03257751	2.1
17329	82.46399689	46.03689957	2.1
17330	82.46588135	46.0412178	2.1
17331	82.46775818	46.04553604	2.1
17332	82.46964264	46.04985809	2.1
17333	82.47151947	46.05417252	2.1
17334	82.4716568	46.05629349	2.1
17335	82.47195435	46.06080246	2.1
17336	82.47225952	46.06150055	2.1
17337	82.47414398	46.06581879	2.1
17338	82.47603607	46.07013702	2.1
17339	82.47792053	46.07445526	2.1
17340	82.47980499	46.0787735	2.1
17341	82.48169708	46.08309174	2.1
17342	82.48358154	46.08740616	2.1
17343	82.48547363	46.0917244	2.1
17344	82.48735809	46.09603882	2.1
17345	82.48925018	46.10035324	2.1
17346	82.49113464	46.10467148	2.1
17347	82.49302673	46.10898972	2.1
17348	82.49491882	46.11330414	2.1
17349	82.49680328	46.11762238	2.1
17350	82.49869537	46.1219368	2.1
17351	82.50058746	46.12625504	2.1
17352	82.50247955	46.13056564	2.1
17353	82.50436401	46.13488388	2.1
17354	82.5062561	46.1391983	2.1
17355	82.50814819	46.14351654	2.1
17356	82.50785065	46.1453476	2.1
17357	82.50946045	46.14768219	2.1
17358	82.5122757	46.15174484	2.1
17359	82.51509094	46.15581131	2.1
17360	82.51790619	46.15987396	2.1
17361	82.52072906	46.16394043	2.1
17362	82.52354431	46.16800308	2.1
17363	82.52635956	46.17206573	2.1
17364	82.5291748	46.1761322	2.1
17365	82.53199768	46.18019485	2.1
17366	82.53481293	46.18425751	2.1
17367	82.5376358	46.18832016	2.1
17368	82.54045105	46.19239044	2.1
17369	82.5432663	46.19645309	2.1
17370	82.54608917	46.20051575	2.1
17371	82.54890442	46.2045784	2.1
17372	82.55172729	46.20864105	2.1
17373	82.55455017	46.2127037	2.1
17374	82.55736542	46.21676636	2.1
17375	82.56018829	46.22082901	2.1
17376	82.56123352	46.22402191	2.1
17377	82.56208038	46.22522354	2.1
17378	82.56494904	46.22926712	2.1
17379	82.56781769	46.23331451	2.1
17380	82.57067871	46.23736191	2.1
17381	82.57354736	46.24141312	2.1
17382	82.57641602	46.2454567	2.1
17383	82.57928467	46.24950409	2.1
17384	82.58215332	46.25355148	2.1
17385	82.58502197	46.25759888	2.1
17386	82.58789063	46.26164627	2.1
17387	82.59075928	46.26568985	2.1
17388	82.59362793	46.26973724	2.1
17389	82.59649658	46.27378464	2.1
17390	82.59937286	46.27783203	2.1
17391	82.60224152	46.28187561	2.1
17392	82.60511017	46.285923	2.1
17393	82.60798645	46.2899704	2.1
17394	82.6108551	46.29401398	2.1
17395	82.61373138	46.29806137	2.1
17396	82.61660004	46.30210495	2.1
17397	82.61946869	46.30615234	2.1
17398	82.62234497	46.31019592	2.1
17399	82.62522125	46.31424332	2.1
17400	82.62634277	46.31644058	2.1
17401	82.62852478	46.32068634	2.1
17402	82.63070679	46.32493591	2.1
17403	82.63161469	46.32631683	2.1
17404	82.63433075	46.33041382	2.1
17405	82.63704681	46.3345108	2.1
17406	82.63976288	46.3386116	2.1
17407	82.64247894	46.34270477	2.1
17408	82.64519501	46.34680176	2.1
17409	82.64791107	46.35089874	2.1
17410	82.65062714	46.35499573	2.1
17411	82.6533432	46.35909271	2.1
17412	82.65605927	46.3631897	2.1
17413	82.65878296	46.36728287	2.1
17414	82.66149902	46.37138367	2.1
17415	82.66421509	46.37547684	2.1
17416	82.66693115	46.37957382	2.1
17417	82.66965485	46.38367462	2.1
17418	82.67237091	46.38776779	2.1
17419	82.6750946	46.39186096	2.1
17420	82.67781067	46.39595795	2.1
17421	82.68052673	46.40005493	2.1
17422	82.68325043	46.40415192	2.1
17423	82.68597412	46.40824509	2.1
17424	82.68869781	46.41233826	2.1
17425	82.69141388	46.41643524	2.1
17426	82.69413757	46.42053223	2.1
17427	82.69686127	46.4246254	2.1
17428	82.69958496	46.42871857	2.1
17429	82.70230103	46.43281555	2.1
17430	82.70502472	46.43690872	2.1
17431	82.70774841	46.44100189	2.1
17432	82.71047211	46.44509888	2.1
17433	82.71320343	46.44919586	2.1
17434	82.71592712	46.45328522	2.1
17435	82.71865082	46.45737839	2.1
17436	82.72137451	46.46147537	2.1
17437	82.72409821	46.46556854	2.1
17438	82.7268219	46.46966171	2.1
17439	82.72955322	46.47375488	2.1
17440	82.73227692	46.47785187	2.1
17441	82.73500824	46.48194504	2.1
17442	82.73620605	46.48451614	2.1
17443	82.73820496	46.48880386	2.1
17444	82.74020386	46.4930954	2.1
17445	82.74028778	46.49335861	2.1
17446	82.74056244	46.49423599	2.1
17447	82.74192047	46.49864197	2.1
17448	82.74195099	46.49874496	2.1
17449	82.74328613	46.50304794	2.1
17450	82.74464417	46.50745773	2.1
17451	82.74600983	46.51185989	2.1
17452	82.74736786	46.51626587	2.1
17453	82.74873352	46.52067566	2.1
17454	82.74874878	46.52159119	2.1
17455	82.75042725	46.52588654	2.1
17456	82.75212097	46.53023529	2.1
17457	82.7538147	46.53458405	2.1
17458	82.75550842	46.5389328	2.1
17459	82.75720215	46.54328918	2.1
17460	82.7589035	46.54763794	2.1
17461	82.76059723	46.55198669	2.1
17462	82.76229858	46.55633545	2.1
17463	82.76399231	46.5606842	2.1
17464	82.76568604	46.56504059	2.1
17465	82.76738739	46.56938934	2.1
17466	82.76908112	46.5737381	2.1
17467	82.76911926	46.57534027	2.1
17468	82.76947021	46.57636642	2.1
17469	82.77098083	46.58074951	2.1
17470	82.77249146	46.5851326	2.1
17471	82.77399445	46.58951569	2.1
17472	82.77550507	46.59389877	2.1
17473	82.77701569	46.59828186	2.1
17474	82.77852631	46.60266495	2.1
17475	82.78003693	46.60704803	2.1
17476	82.78153992	46.61142731	2.1
17477	82.78305054	46.61581039	2.1
17478	82.78456116	46.62018967	2.1
17479	82.78607178	46.62457275	2.1
17480	82.7875824	46.62895203	2.1
17481	82.78909302	46.63333511	2.1
17482	82.79060364	46.6377182	2.1
17483	82.79211426	46.64209747	2.1
17484	82.79362488	46.64648056	2.1
17485	82.7951355	46.65086365	2.1
17486	82.79664612	46.65524292	2.1
17487	82.79816437	46.65962601	2.1
17488	82.7988739	46.66248703	2.1
17489	82.79998016	46.66692352	2.1
17490	82.80002594	46.66897964	2.1
17491	82.80020905	46.6695137	2.1
17492	82.80171204	46.67389297	2.1
17493	82.80321503	46.67827606	2.1
17494	82.80471802	46.68265915	2.1
17495	82.80622101	46.68703842	2.1
17496	82.807724	46.69142151	2.1
17497	82.80922699	46.69580841	2.1
17498	82.81072998	46.70018387	2.1
17499	82.81223297	46.70457077	2.1
17500	82.81373596	46.70895386	2.1
17501	82.81523895	46.71333313	2.1
17502	82.81674194	46.71771622	2.1
17503	82.81824493	46.7220993	2.1
17504	82.81974792	46.72648239	2.1
17505	82.82125854	46.73085785	2.1
17506	82.82276154	46.73524094	2.1
17507	82.82426453	46.73962402	2.1
17508	82.82576752	46.7440033	2.1
17509	82.82727814	46.74838638	2.1
17510	82.82878113	46.75276947	2.1
17511	82.83028412	46.75714493	2.1
17512	82.83179474	46.76152802	2.1
17513	82.83329773	46.7659111	2.1
17514	82.83480835	46.77029037	2.1
17515	82.83631134	46.77466965	2.1
17516	82.83760071	46.77558899	2.1
17517	82.84215546	46.77883148	2.1
17518	82.84670258	46.78207016	2.1
17519	82.85124969	46.78530884	2.1
17520	82.85580444	46.78854752	2.1
17521	82.86035156	46.79178619	2.1
17522	82.86242676	46.79496384	2.1
17523	82.86263275	46.7958107	2.1
17524	82.8637085	46.80024719	2.1
17525	82.86477661	46.80469131	2.1
17526	82.86585236	46.80913162	2.1
17527	82.8669281	46.81356812	2.1
17528	82.86800385	46.81800842	2.1
17529	82.86908722	46.82244492	2.1
17530	82.87016296	46.82688904	2.1
17531	82.87173462	46.8305397	2.1
17532	82.87358856	46.83485413	2.1
17533	82.87545013	46.83917236	2.1
17534	82.87610626	46.84062195	2.1
17535	82.87806702	46.8449173	2.1
17536	82.88002777	46.84920502	2.1
17537	82.88198853	46.85350037	2.1
17538	82.88394928	46.85779572	2.1
17539	82.88591766	46.86209106	2.1
17540	82.88787842	46.8663826	2.1
17541	82.88983917	46.87067795	2.1
17542	82.89179993	46.8749733	2.1
17543	82.89376831	46.87926483	2.1
17544	82.89572906	46.88356018	2.1
17545	82.89769745	46.88785172	2.1
17546	82.8996582	46.89214325	2.1
17547	82.90161896	46.8964386	2.1
17548	82.90358734	46.90073395	2.1
17549	82.9055481	46.90502167	2.1
17550	82.90751648	46.90931702	2.1
17551	82.90947723	46.91360855	2.1
17552	82.91144562	46.9179039	2.1
17553	82.91340637	46.92219543	2.1
17554	82.91537476	46.92648697	2.1
17555	82.91734314	46.9307785	2.1
17556	82.91930389	46.93507385	2.1
17557	82.92127228	46.93936539	2.1
17558	82.92324066	46.94365311	2.1
17559	82.92520905	46.94794846	2.1
17560	82.92717743	46.95223999	2.1
17561	82.93223572	46.96817017	2.1
17562	82.93279266	46.9802742	2.1
17563	82.93810272	47.00118637	2.1
17564	82.93647766	47.01676178	2.1
17565	82.94567871	47.02022552	2.1
17566	82.96820068	47.03665543	2.1
17567	82.97832489	47.04535294	2.1
17568	82.98582458	47.05524445	2.1
17569	82.98994446	47.06452942	2.1
17570	82.99260712	47.07132721	2.1
17571	82.99769592	47.09384537	2.1
17572	83.00619507	47.10348892	2.1
17573	83.00848389	47.10653687	2.1
17574	83.00963593	47.10964584	2.1
17575	83.01022339	47.11270142	2.1
17576	83.01004028	47.11521912	2.1
17577	83.00956726	47.11843491	2.1
17578	83.01042938	47.12161255	2.1
17579	83.01196289	47.1247673	2.1
17580	83.01347351	47.12769699	2.1
17581	83.01570892	47.13129807	2.1
17582	83.0171814	47.13354111	2.1
17583	83.01901245	47.1360054	2.1
17584	83.02127075	47.14005661	2.1
17585	83.02319336	47.14411926	2.1
17586	83.02521515	47.14977646	2.1
17587	83.02749634	47.15428925	2.1
17588	83.02872467	47.15790939	2.1
17589	83.03032684	47.16220856	2.1
17590	83.03092957	47.16653442	2.1
17591	83.03122711	47.17155457	2.1
17592	83.03188324	47.17679214	2.1
17593	83.0318222	47.18136215	2.1
17594	83.03112793	47.18664169	2.1
17595	83.0300827	47.19146729	2.1
17596	83.02870178	47.1965332	2.1
17597	83.02804565	47.20226669	2.1
17598	83.02761841	47.2063942	2.1
17599	83.02822876	47.21094513	2.1
17600	83.02909851	47.21411896	2.1
17601	83.02861786	47.21733475	2.1
17602	83.03209686	47.2192955	2.1
17603	83.03960419	47.22114944	2.1
17604	83.0460968	47.22280121	2.1
17605	83.05222321	47.22400284	2.1
17606	83.059021	47.22518539	2.1
17607	83.06513977	47.22639084	2.1
17608	83.07023621	47.22716522	2.1
17609	83.07530212	47.22748184	2.1
17610	83.08338928	47.22771454	2.1
17611	83.09078217	47.22774124	2.1
17612	83.09848022	47.22706985	2.1
17613	83.10719299	47.22660065	2.1
